pl_name,pl_masse,pl_rade,pl_orbsmax,pl_orbincl,pl_trandep,st_teff,st_rad,st_radv,st_dist,st_optmag
Kepler-56 c,181.00000,9.800,0.165200,,,4840.00,4.23,,,12.440
Kepler-57 b,5994.02000,2.190,,,,5145.00,0.73,,,14.809
Kepler-58 b,441.77000,2.780,,,,6099.00,1.13,,,14.820
Kepler-58 c,696.02000,2.860,,,,6099.00,1.13,,,14.820
Kepler-58 d,,2.940,0.236000,,,6099.00,1.13,,,14.820
Kepler-59 b,651.52000,1.100,,,,6074.00,0.94,,,14.307
Kepler-60 b,4.19000,1.710,,,,5905.00,1.26,,,13.959
Kepler-55 c,352.78000,2.210,,,,4503.00,0.62,,,15.791
Kepler-60 c,3.85000,1.900,,,,5905.00,1.26,,,13.959
Kepler-55 d,,1.590,0.029000,,,4503.00,0.62,,,15.791
Kepler-60 d,4.16000,1.990,,,,5905.00,1.26,,,13.959
Kepler-62 b,9.00000,1.310,0.055300,89.200,0.043000,4925.00,0.64,,368.00,13.725
Kepler-62 c,4.00000,0.540,0.092900,89.700,0.007000,4925.00,0.64,,368.00,13.725
Kepler-62 d,14.00000,1.950,0.120000,89.700,0.092000,4925.00,0.64,,368.00,13.725
Kepler-62 f,35.00000,1.410,0.718000,89.900,0.042000,4925.00,0.64,,368.00,13.725
Kepler-63 b,120.00000,6.110,0.080000,87.806,,5576.00,0.90,,200.00,12.020
Kepler-65 b,,1.420,0.035000,,0.008500,6211.00,1.41,,,11.018
Kepler-65 d,,1.520,0.084000,,0.009800,6211.00,1.41,,,11.018
Kepler-67 b,,2.940,0.117100,,,5331.00,0.78,,1107.00,16.400
Kepler-68 b,5.97000,2.330,,,,5793.00,1.24,-20.90,135.00,9.990
Kepler-68 c,7.20000,1.000,,,,5793.00,1.24,-20.90,135.00,9.990
Kepler-69 b,,2.240,0.094000,89.620,0.059700,5638.00,0.93,-38.70,,14.000
Kepler-69 c,,1.710,0.640000,89.850,0.035000,5638.00,0.93,-38.70,,14.000
HD 27442 b,,,1.271000,,,4846.00,,29.20,18.24,4.440
HD 27631 b,,,3.250000,,,5737.00,1.00,21.11,44.54,8.243
HD 27894 b,,,0.125000,,,,,82.90,42.37,9.349
HD 28254 b,,,2.150000,,,5664.00,1.48,-9.31,54.70,7.684
HD 28678 b,,,1.250000,,,5076.00,6.20,,168.92,8.540
HD 17156 b,1023.37000,11.430,0.161400,87.890,,6100.00,1.44,,75.00,8.172
HD 30177 b,,,3.580000,,,5580.00,,63.10,54.71,8.374
HD 30669 b,,,2.690000,,,5400.00,0.91,65.80,57.10,9.110
HD 18742 b,,,1.920000,,,5048.00,4.90,,127.88,7.970
HD 20794 b,,,0.120700,90.000,,5401.00,,87.95,6.06,4.270
HD 30856 b,,,1.800000,,,4982.00,4.20,,121.07,8.070
HD 32518 b,,,0.590000,,,4580.00,10.22,,117.37,6.421
HD 33142 b,,,1.060000,,,5052.00,4.20,,136.80,8.130
HD 20794 d,,,0.349900,90.000,,5401.00,,87.95,6.06,4.270
HD 33564 b,,,1.100000,,,6250.00,,0.11,20.98,5.080
HD 34445 b,,,2.075000,,,5836.00,1.38,-79.40,45.01,7.328
HD 37124 b,,,0.533640,,,,,-23.10,33.24,7.700
HD 20782 b,,,1.397000,,,5798.00,1.09,39.50,35.50,7.400
HD 20868 b,,,0.947000,,,4795.00,0.79,,48.90,9.920
HD 23127 b,,,2.400000,,,,,21.90,89.13,8.550
HD 23079 b,,,1.596000,,,5927.00,,0.50,34.60,7.120
HD 22781 b,,,1.167000,,,5027.00,,8.25,31.79,8.766
HD 23596 b,,,2.772000,,,5904.00,,-10.20,52.00,7.244
HD 24040 b,,,4.920000,,,5853.00,,-9.90,46.51,7.493
HD 25171 b,,,3.020000,,,6160.00,1.18,43.60,56.05,7.790
HD 39091 b,,,3.380000,,,5950.00,,10.30,18.21,5.650
HD 40307 b,,,0.046800,,,4956.00,,31.33,12.83,7.170
HD 40307 d,,,0.132100,,,4956.00,,31.33,12.83,7.170
HD 40307 f,,,0.247000,,,4956.00,,31.33,12.83,7.170
HD 40979 b,,,0.846000,,,6089.00,,32.80,33.30,6.735
HD 41004 B b,,,,,,,,41.70,43.03,
HD 43197 b,,,0.920000,,,5508.00,1.00,72.51,56.30,8.980
HD 44219 b,,,1.190000,,,5752.00,1.32,-12.07,50.40,7.690
HD 45364 b,,,0.681300,,,5434.00,,15.90,32.58,8.062
HD 45350 b,,,1.920000,,,5616.00,,-21.30,48.95,7.885
HD 45652 b,,,0.230000,,,5312.00,,-5.12,36.14,8.127
HD 46375 b,,,0.039800,,,5285.00,,-1.60,33.41,7.912
HD 47186 b,,,0.050000,,,5675.00,,4.30,37.84,7.626
HD 47536 b,,,1.930000,,,4424.00,22.39,79.39,121.36,5.250
HD 48265 b,,,1.810000,,,5650.00,2.05,22.50,85.40,8.050
HD 50499 b,,,3.860000,,,,,36.50,47.26,7.195
HD 37124 d,,,2.807000,,,,,-23.10,33.24,7.700
HD 37605 b,,,0.283100,,,5448.00,0.90,,42.88,8.661
HD 38283 b,,,1.020000,,,5998.00,,61.30,37.78,6.696
HD 38529 b,,,0.131000,,,5697.00,,30.20,42.40,5.950
HD 38529 c,,,3.712000,,,5697.00,,30.20,42.40,5.950
HD 50554 b,,,2.353000,,,5987.00,1.02,-4.20,31.03,6.840
HD 60532 b,,,0.770000,,,6245.00,2.57,60.70,25.30,4.440
HD 60532 c,,,1.600000,,,6245.00,2.57,60.70,25.30,4.440
HD 62509 b,,,1.640000,,,4946.00,8.31,,10.34,1.140
HD 66428 b,,,3.180000,,,5752.00,,44.30,55.04,8.258
HD 67087 c,,,3.860000,,,6330.00,1.55,0.40,88.81,8.050
HD 68988 b,,,0.070400,,,5960.00,,-69.70,58.82,8.200
HD 69830 c,,,0.186000,,,5385.00,,29.80,12.58,6.000
HD 69830 d,,,0.630000,,,5385.00,,29.80,12.58,6.000
HD 70642 b,,,3.230000,,,5706.00,,48.80,28.76,7.180
HD 72659 b,,,4.740000,,,5926.00,1.36,-18.15,51.40,7.460
HD 73267 b,,,2.198000,,,5317.00,1.04,51.91,54.91,8.900
HD 73526 b,,,0.650000,,,,,26.10,94.61,8.971
HD 73534 b,,,3.067000,,,5041.00,2.39,,81.00,8.230
HD 63765 b,,,0.940000,,,5432.00,,22.10,32.62,8.100
HD 65216 b,,,1.300000,,,5666.00,,42.67,35.59,7.964
HD 66141 b,,,1.200000,,,4323.00,21.40,71.57,80.06,4.380
HD 74156 b,,,0.292000,,,6068.00,,3.70,64.60,7.614
HD 74156 c,,,3.850000,,,6068.00,,3.70,64.60,7.614
HD 75784 b,,,1.073000,,,4917.00,3.30,,68.70,7.840
HD 75898 b,,,1.190000,,,6021.00,1.60,21.30,80.58,8.030
HD 77338 b,15.90000,,0.061400,,,5370.00,0.88,,41.27,8.591
HD 79498 b,,,3.130000,,,5740.00,,19.50,49.00,8.027
HD 81040 b,,,1.940000,,,5700.00,0.86,49.25,32.56,7.720
HD 81688 b,,,0.810000,,,4753.00,13.00,,88.26,5.393
HD 82943 c,622.60300,,0.743450,90.000,,6016.00,,8.10,27.46,6.530
HD 82886 b,,,1.650000,,,5112.00,4.80,,112.23,7.780
HD 83443 b,,,0.040600,,,5454.00,,29.00,43.53,8.222
HD 85512 b,,,0.260000,90.000,,4715.00,,-9.49,11.15,7.670
HD 98219 b,,,1.230000,,,4992.00,4.50,,150.38,8.210
HD 99109 b,,,1.105000,,,5272.00,,33.00,60.46,9.100
HD 99492 b,,,0.123000,,,4929.00,0.78,3.10,55.70,7.580
HD 99706 b,,,2.140000,,,4932.00,5.40,,130.89,7.810
HD 100546 b,,77.342,53.000000,,,10500.00,,,97.00,6.704
HD 100655 b,,,0.760000,,,4861.00,9.30,,140.85,6.450
HD 100777 b,,,1.030000,,,5582.00,,,52.80,8.418
HD 101930 b,,,0.302000,,,5079.00,,,30.50,8.210
HD 102117 b,,,0.153200,,,5695.00,,48.90,42.00,7.470
HD 102195 b,,,,,,5291.00,,2.13,28.98,8.062
HD 86081 b,,,0.035000,,,,1.22,,91.16,8.730
HD 102272 b,,,0.614000,,,4908.00,10.10,,164.20,8.690
HD 102329 b,,,2.030000,,,4830.00,6.30,,138.50,8.040
HD 86226 b,,,2.840000,,,5903.00,1.02,19.74,42.48,7.932
HD 102956 b,,,0.081000,,,5054.00,4.40,,121.07,7.851
HD 87883 b,,,3.600000,,,4980.00,0.76,9.30,18.06,7.550
HD 88133 b,324.18660,,0.046910,15.000,,5438.00,1.94,-3.45,74.46,8.010
HD 89744 b,,,0.918000,,,6291.00,,-5.60,39.00,5.720
HD 90156 b,,,0.250000,,,5599.00,,26.40,22.09,6.920
HD 93083 b,,,0.477000,,,4995.00,,,28.90,8.300
HD 95086 b,1589.00000,,55.700000,,,,,,91.57,7.360
HD 95127 b,,,1.280000,,,4218.00,20.00,,332.00,8.150
HD 96063 b,,,0.990000,,,5148.00,4.50,,132.80,8.370
HD 96167 b,,,1.300000,,,5770.00,1.86,,84.03,8.080
HD 97658 b,7.86000,2.341,0.079600,89.450,0.093400,5119.00,0.70,-1.70,21.30,7.710
HD 108341 b,,,2.000000,,,5122.00,0.79,56.70,49.40,9.360
HD 108874 b,,,1.038000,,,5551.00,,-30.70,68.50,
HD 108874 c,,,2.659000,,,5551.00,,-30.70,68.50,
HD 109246 b,,,0.330000,,,5844.00,1.02,-19.46,65.60,8.770
HD 109271 c,,,0.196000,,,5783.00,,-4.90,56.92,8.055
HD 109749 b,,,0.063500,,,5903.00,1.24,-13.70,59.03,8.208
HD 111232 b,,,1.970000,,,5494.00,,104.40,28.88,7.590
HD 113538 b,,,1.240000,,,4462.00,0.53,39.20,15.90,9.057
HD 113538 c,,,2.440000,,,4462.00,0.53,39.20,15.90,9.057
HD 114386 b,,,1.650000,,,4804.00,,34.00,28.04,8.730
HD 114762 b,,12.440,0.353000,,0.910000,5673.00,1.24,49.20,40.57,7.301
HD 114729 b,,,2.110000,,,5821.00,,64.40,35.00,6.680
HD 116029 b,,,1.780000,,,4951.00,4.60,,110.62,8.040
HD 117207 b,,,3.790000,,,5724.00,,-17.90,33.01,7.260
HD 103197 b,,,0.249000,,,5303.00,,,49.33,9.391
HD 120084 b,,,4.300000,,,4892.00,9.12,,97.66,5.899
HD 121504 b,,,0.330000,,,6075.00,,19.30,44.37,7.517
HD 103720 b,,,0.049800,,,5017.00,0.73,-6.50,41.60,9.490
HD 104067 b,,,0.264300,,,4969.00,,15.12,20.82,7.930
HD 104985 b,,,0.950000,,,4877.00,11.00,,102.04,5.800
HD 106270 b,,,4.300000,,,5638.00,2.50,23.70,87.87,7.577
HD 106515 A b,,,4.590000,,,5362.00,1.62,20.81,36.36,7.972
HD 106906 b,3496.00000,,650.000000,,,6516.00,,11.10,91.83,7.797
HD 108147 b,,,0.102000,,,6265.00,,5.03,38.56,6.995
HD 125612 b,,,1.370000,,,5900.00,,-18.40,52.83,8.317
HD 125612 c,,,0.050000,,,5900.00,,-18.40,52.83,8.317
HD 132563 b,,,2.620000,,,,,,98.52,8.928
HD 131664 b,,,3.170000,,,5886.00,1.16,34.70,57.21,8.128
HD 134987 b,,,0.810000,,,5585.00,1.25,4.70,22.20,6.450
HD 136418 b,,,1.320000,,,5071.00,3.40,,106.38,7.879
HD 137388 A b,,,0.890000,,,5240.00,0.82,25.80,38.45,8.696
HD 141937 b,,,1.487700,,,5879.00,0.99,-3.30,33.46,7.250
HD 142245 b,,,2.770000,,,4878.00,5.20,,106.38,7.630
HD 145457 b,,,0.760000,,,4757.00,9.90,,126.10,6.566
HD 126614 b,,,2.350000,,,5585.00,1.09,-33.10,68.35,8.788
HD 128311 b,,,1.084000,30.000,,,0.76,-9.60,16.52,7.510
HD 142022 A b,,,3.030000,,,5499.00,,-9.80,35.87,7.700
HD 128311 c,1204.25787,,1.740000,55.950,,,0.76,-9.60,16.52,7.510
HD 145377 b,,,0.450000,,,6046.00,1.14,11.10,55.19,8.095
HD 147018 b,,,0.238800,,,5441.00,,-27.35,42.96,8.300
HD 129445 b,,,2.900000,,,,,7.50,67.61,8.800
HD 147513 b,,,1.320000,,,5883.00,,12.60,12.87,5.390
HD 130322 b,,,0.092500,,,5387.00,0.85,-12.60,29.76,8.031
HD 131496 b,,,2.090000,,,4927.00,4.30,,121.36,7.960
HD 132406 b,,,1.980000,,,,,,70.97,8.467
HD 148156 b,,,2.450000,,,6308.00,1.21,-2.00,53.05,7.689
HD 149026 b,116.95700,9.113,,84.550,,6160.00,1.54,-18.10,78.86,8.150
HD 149143 b,,,0.052000,,,5730.00,,,63.49,7.893
HD 150706 b,,,6.700000,,,5961.00,0.96,-17.21,27.23,7.020
HD 152581 b,,,1.480000,,,5155.00,4.80,,182.82,8.540
HD 153950 b,,,1.280000,,,6076.00,1.34,33.00,51.87,7.390
HD 159243 b,,,0.110000,,,6123.00,1.12,-22.69,68.59,8.646
HD 159243 c,,,0.800000,,,6123.00,1.12,-22.69,68.59,8.646
HD 159868 c,,,1.000000,,,5558.00,,-23.50,52.72,7.242
HD 160691 b,,,1.497000,,,5807.00,,-6.90,15.28,5.150
HD 160691 d,,,0.090940,,,5807.00,,-6.90,15.28,5.150
HD 160691 e,,,0.921000,,,5807.00,,-6.90,15.28,5.150
HD 162020 b,,,0.074000,,,4830.00,,-27.33,31.26,9.100
HD 163607 c,,,2.420000,,,5543.00,1.63,-0.02,69.44,7.979
HD 164509 b,,,0.875000,,,5922.00,1.06,0.01,51.81,8.103
HD 154672 b,,,0.590000,,,5655.00,1.44,,64.77,8.210
HD 154857 b,,,1.291000,,,5605.00,1.76,27.90,68.54,7.238
HD 164922 b,,,2.115000,,,5293.00,1.00,20.20,22.13,6.990
HD 166724 b,,,5.420000,,,5127.00,,-17.62,42.99,9.344
HD 155358 b,,,0.640000,,,5900.00,,-9.10,43.00,7.270
HD 155358 c,,,1.020000,,,5900.00,,-9.10,43.00,7.270
HD 156411 b,,,1.880000,,,5900.00,2.16,-38.75,55.10,6.673
HD 156668 b,,,0.050000,,,4850.00,0.72,,24.05,8.420
HD 168443 b,,,0.293100,,,5491.00,1.51,-0.05,37.88,6.917
HD 156846 b,,,1.096000,,,5969.00,2.12,-68.80,49.00,6.506
HD 168443 c,,,2.837300,,,5491.00,1.51,-0.05,37.88,6.917
HD 168746 b,,,0.065900,,,5564.00,,-25.56,43.12,7.946
HD 169830 c,,,3.600000,,,6299.00,,-17.21,36.32,5.902
HD 170469 b,,,2.100000,,,5810.00,1.22,-60.20,64.98,8.210
HD 171238 b,,,2.540000,,,5467.00,,21.64,44.05,8.660
HD 173416 b,,,1.160000,,,4683.00,13.50,,134.95,6.057
HD 175167 b,,,2.400000,,,,,,67.02,8.010
HD 213240 b,,,2.030000,,,5975.00,,-0.50,40.75,6.814
HD 215497 c,,,1.282000,,,5113.00,,49.31,43.53,8.960
HD 216435 b,,,2.560000,,,5999.00,,-1.10,33.29,6.030
HD 216536 b,,,0.609000,,,4639.00,12.50,,,9.230
HD 216770 b,,,0.460000,,,,,30.70,37.89,8.094
HD 217107 c,,,5.320000,,,5646.00,,-14.00,19.72,6.160
HD 217786 b,,,2.380000,,,5966.00,1.27,9.98,54.80,7.800
HD 218566 b,,,0.687300,,,4820.00,0.86,-37.80,29.94,8.628
HD 219415 b,,,3.200000,,,4820.00,2.90,,169.78,8.940
HD 220074 b,,,1.600000,,,3935.00,49.70,-36.89,289.02,6.400
HD 220689 b,,,3.360000,,,5921.00,1.07,12.19,45.23,7.758
HD 221287 b,,,1.250000,,,6304.00,,-21.60,52.88,7.807
HD 177830 b,,,1.221800,,,4949.00,2.62,-72.20,59.03,7.177
HD 222155 b,,,5.100000,,,5765.00,1.67,-43.99,50.45,7.114
HD 177830 c,,,0.513700,,,4949.00,2.62,-72.20,59.03,7.177
HD 179079 b,,,0.121600,,,5684.00,1.60,,63.69,7.950
HD 179949 b,,,0.044300,,,6168.00,,-24.70,27.05,6.250
HD 222582 b,,,1.347000,,,5727.00,,11.50,41.95,7.680
HD 180314 b,,,1.400000,,,4917.00,9.20,,131.75,6.608
HD 181342 b,,,1.650000,,,5040.00,5.12,,110.62,7.550
HD 181433 b,,,0.080000,,,4962.00,,40.21,26.15,8.400
HD 181433 d,,,3.000000,,,4962.00,,40.21,26.15,8.400
HD 181720 b,,,1.780000,,,5781.00,1.39,-45.34,55.93,7.849
HD 183263 b,,,1.510000,,,5936.00,,-50.70,52.83,7.861
HD 212301 b,,,0.036000,,,6256.00,,4.80,52.72,7.764
HD 290327 b,,,3.430000,,,5552.00,1.00,29.56,56.70,8.990
HD 285507 b,,,,,,4503.00,0.66,38.15,42.43,10.267
HD 330075 b,,,0.039000,,,5017.00,,61.28,50.20,9.334
HIP 5158 c,,,7.700000,,,4962.00,,,44.80,10.167
HD 231701 b,,,0.530000,,,6208.00,1.35,,108.46,8.970
HD 233604 b,,,0.747000,,,4791.00,10.90,,,10.406
HD 240237 b,,,1.900000,,,4361.00,32.00,,307.69,8.190
HIP 12961 b,,,0.250000,,,,,,23.80,10.240
HIP 14810 c,,,0.545000,,,5485.00,1.00,,52.88,8.520
HIP 14810 d,,,1.890000,,,5485.00,1.00,,52.88,8.520
GJ 1148 b,,,0.166000,,,,,-9.10,11.03,11.920
HIP 57274 b,,,0.070000,,,4640.00,0.68,,25.87,8.980
HIP 57274 d,,,1.010000,,,4640.00,0.68,,25.87,8.980
Ross 458 c,1997.59000,13.675,1168.000000,,,,,-11.20,11.43,9.720
HIP 63242 b,,,0.565000,,,4830.00,,,149.25,6.871
HIP 67851 c,,,3.820000,,,4890.00,5.92,,65.96,6.170
HIP 70849 b,,,20.250000,,,4105.00,,,23.98,10.360
HD 183263 c,,,4.350000,,,5936.00,,-50.70,52.83,7.861
HD 185269 b,,,0.077000,,,5980.00,1.88,0.62,47.37,
HD 187085 b,,,2.050000,,,6075.00,,14.90,44.98,7.214
HD 187123 b,,,0.042600,,,5830.00,,-17.60,47.92,7.832
HD 187123 c,,,4.890000,,,5830.00,,-17.60,47.92,7.832
HD 188015 b,,,1.203000,,,5746.00,,-0.40,52.63,8.234
HD 190360 c,,,0.130400,,,5590.00,1.13,-45.35,15.89,5.730
HD 190984 b,,,5.500000,,,5988.00,1.53,20.27,189.39,8.760
HD 192263 b,,,0.153120,,,4996.00,0.73,-10.69,19.89,7.790
HD 192310 b,,,0.320000,90.000,,5166.00,,-54.22,8.82,5.730
HD 195019 b,,,0.138800,,,5788.00,,-93.10,37.35,6.870
HD 196067 b,,,5.020000,,,6017.00,1.73,-10.89,43.57,6.030
HD 196885 b,,,2.370000,,,6254.00,1.31,-31.67,32.99,6.398
HD 200964 b,,,1.601000,,,5164.00,4.30,,68.35,6.487
HD 189733 b,,,,,,4875.00,0.81,-2.36,19.25,7.670
HD 200964 c,,,1.950000,,,5164.00,4.30,,68.35,6.487
HD 202206 c,,,2.550000,90.000,,5765.00,,14.72,46.34,8.080
HD 190360 b,,,4.010000,,,5590.00,1.13,-45.35,15.89,5.730
HD 203030 b,7656.09700,,487.100000,,,,,-17.00,40.85,8.425
HD 204313 b,,,3.167000,,,5776.00,,-9.74,47.30,7.990
HD 204941 b,,,2.560000,,,5056.00,0.72,,26.95,8.450
HD 205739 b,,,0.896000,,,6176.00,1.33,,90.33,8.560
HD 207832 b,,,0.570000,,,5710.00,0.90,-16.70,55.31,8.786
HD 207832 c,,,2.112000,,,5710.00,0.90,-16.70,55.31,8.786
HD 208487 b,,,0.524000,,,6067.00,,5.30,44.00,7.471
HD 209458 b,,14.796,,86.929,,,1.12,-14.90,47.08,
HD 210277 b,,,1.138000,,,5555.00,,-21.10,21.29,6.530
HD 212771 b,,,1.220000,,,5121.00,5.00,,121.80,7.595
HIP 78530 b,7300.00000,,740.000000,,,10500.00,,,156.70,7.192
Kepler-18 c,17.30000,5.490,0.075200,87.680,0.228660,5345.00,1.11,,,13.549
Kepler-18 d,16.40000,6.980,0.117200,88.070,0.326500,5345.00,1.11,,,13.549
Kepler-24 e,,2.780,0.138000,,,5897.00,1.29,,1200.00,14.925
Kepler-25 b,9.60000,2.710,,,,6270.00,1.31,,,10.734
Kepler-25 c,24.60000,5.200,,,,6270.00,1.31,,,10.734
Kepler-26 b,5.12000,2.780,,,,3914.00,0.51,,,15.473
Kepler-19 b,8.40000,,,,,5544.00,0.86,,2119.00,11.898
Kepler-20 b,9.70000,1.868,0.046300,87.355,,5495.00,0.96,-20.93,290.00,12.510
Kepler-20 c,12.75000,3.047,0.094900,89.815,,5495.00,0.96,-20.93,290.00,12.510
Kepler-20 d,10.07000,2.744,0.350600,89.708,,5495.00,0.96,-20.93,290.00,12.510
Kepler-20 f,,1.003,0.139600,88.788,,5495.00,0.96,-20.93,290.00,12.510
Kepler-26 e,,2.410,0.220000,,,3914.00,0.51,,,15.473
Kepler-21 b,5.08000,1.639,0.042717,83.200,0.006217,6305.00,1.90,-19.10,113.00,8.250
Kepler-22 b,36.00000,2.380,0.849000,89.764,,5518.00,0.98,,190.00,11.664
Kepler-23 b,254.30000,1.900,0.075000,,,5828.00,1.55,,800.00,13.438
Kepler-27 b,2895.31000,4.000,0.118000,,,5400.00,0.59,,,15.855
Kepler-23 d,,2.200,0.124000,,,5828.00,1.55,,800.00,13.438
Kepler-24 b,508.50000,2.400,0.080000,,,5897.00,1.29,,1200.00,14.925
Kepler-24 c,508.50000,2.800,0.106000,,,5897.00,1.29,,1200.00,14.925
Kepler-27 c,4385.87000,4.900,0.191000,,,5400.00,0.59,,,15.855
Kepler-28 c,432.23000,3.400,0.081000,,,4590.00,0.70,,,15.036
Kepler-29 b,4.51000,3.350,,,,5701.00,0.93,,1400.00,15.282
Kepler-29 c,4.00000,3.140,,,,5701.00,0.93,,1400.00,15.282
Kepler-30 c,640.00000,12.300,0.300000,90.323,1.620000,5498.00,0.95,,1400.00,15.403
Kepler-30 d,23.10000,8.800,0.500000,89.841,0.830000,5498.00,0.95,,1400.00,15.403
Kepler-31 b,,5.500,0.160000,,0.189500,6340.00,1.22,,2100.00,15.237
Kepler-31 c,1493.70000,5.300,0.260000,,0.172900,6340.00,1.22,,2100.00,15.237
HIP 116454 b,11.82000,2.530,0.090600,88.430,0.096700,5089.00,0.72,-3.06,55.20,10.190
HR 810 b,,,0.910000,,,,,16.70,17.24,5.410
HR 8799 b,2000.00000,13.000,68.000000,,,,,,39.40,5.953
HR 8799 c,3000.00000,13.000,38.000000,,,,,,39.40,5.953
HR 8799 e,,,14.500000,,,,,,39.40,5.953
K2-3 c,,1.850,0.139900,89.120,,3896.00,0.56,30.48,,12.170
KELT-2 A b,483.71700,14.415,0.054960,88.600,0.521000,6151.00,1.83,-47.30,124.22,8.713
Kepler-32 b,1303.00000,2.200,0.050000,,0.165000,3900.00,0.53,-32.50,303.00,16.452
Kepler-32 c,158.90000,2.000,0.090000,,0.145300,3900.00,0.53,-32.50,303.00,16.452
KELT-6 b,,13.227,0.080000,88.810,,6272.00,1.53,1.10,222.00,10.418
TrES-2 b,380.44251,13.978,0.036700,83.872,,5850.00,1.00,,213.00,11.411
Kepler-32 d,,2.700,0.130000,,0.218100,3900.00,0.53,-32.50,303.00,16.452
Kepler-32 f,,0.820,0.013000,,0.022400,3900.00,0.53,-32.50,303.00,16.452
HAT-P-7 b,534.59006,16.713,0.036760,82.200,,6441.00,1.84,-11.00,320.00,10.463
Kepler-33 b,,1.740,0.067700,86.390,0.008680,5904.00,1.82,14.09,,13.988
Kepler-33 c,,3.200,0.118900,88.190,0.029770,5904.00,1.82,14.09,,13.988
HIP 79431 b,,,0.360000,,,,,,14.90,11.340
HAT-P-11 b,25.74300,4.730,0.053000,88.500,,4780.00,0.75,,38.00,9.472
HIP 91258 b,,,0.057000,,,5519.00,1.00,-9.45,44.46,8.646
HIP 97233 b,,,2.550000,,,5020.00,5.34,,106.50,7.340
HIP 105854 b,,,0.810000,,,4780.00,,,84.60,5.640
Kepler-5 b,670.93913,15.984,0.053800,89.140,,6297.00,1.79,-46.70,,13.369
Kepler-6 b,212.31044,14.617,0.048520,88.930,,5647.00,1.39,-49.14,,13.303
Kepler-7 b,140.16303,18.181,0.060670,85.161,,5933.00,1.97,0.40,,12.885
Kepler-9 b,80.09000,9.438,0.140000,,,5777.00,1.02,,650.00,13.803
Kepler-10 c,17.20000,2.350,,89.590,,5627.00,1.06,-98.74,173.00,10.940
Kepler-11 b,1.90000,1.800,0.091000,89.640,0.030130,5663.00,1.06,-57.16,613.00,14.200
Kepler-11 c,2.90000,2.870,0.107000,89.590,0.075080,5663.00,1.06,-57.16,613.00,14.200
Kepler-11 d,7.30000,3.120,0.155000,89.670,0.088500,5663.00,1.06,-57.16,613.00,14.200
Kepler-11 f,2.00000,2.490,0.250000,89.470,0.054800,5663.00,1.06,-57.16,613.00,14.200
Kepler-11 g,25.00000,3.330,0.466000,89.870,0.100600,5663.00,1.06,-57.16,613.00,14.200
Kepler-9 c,54.34700,9.225,0.225000,,,5777.00,1.02,,650.00,13.803
Kepler-12 b,137.30256,19.661,0.055300,88.796,,5947.00,1.48,,600.00,13.800
Kepler-9 d,,1.640,0.027300,,,5777.00,1.02,,650.00,13.803
KOI-13 b,2949.46240,16.948,0.036410,86.770,,7650.00,1.74,,,9.958
Kepler-15 b,209.76000,10.760,0.057140,87.440,1.126500,5515.00,0.99,-20.00,,13.758
Kepler-16 b,105.83300,8.449,0.704800,90.032,,4450.00,0.65,,61.00,11.762
Kepler-17 b,778.65000,14.680,0.025910,87.200,,5781.00,1.05,-24.81,800.00,14.141
Kepler-33 d,,5.350,0.166200,88.710,0.083140,5904.00,1.82,14.09,,13.988
Kepler-33 e,,4.020,0.213800,88.940,0.046700,5904.00,1.82,14.09,,13.988
Kepler-33 f,,4.460,0.253500,89.170,0.057900,5904.00,1.82,14.09,,13.988
Kepler-35 b,40.36300,8.160,0.603470,90.760,,5606.00,1.03,,1645.00,15.726
Kepler-36 b,4.45000,1.486,0.115300,90.010,,5911.00,1.63,,470.00,11.866
Kepler-36 c,8.08000,3.679,0.128300,89.980,,5911.00,1.63,,470.00,11.866
Kepler-37 b,10.00000,0.320,,,,5417.00,0.77,-30.10,66.00,9.705
Kepler-37 c,12.00000,0.750,,,,5417.00,0.77,-30.10,66.00,9.705
Kepler-37 d,12.20000,1.940,,,,5417.00,0.77,-30.10,66.00,9.705
Kepler-38 b,122.00000,4.300,0.463200,89.442,0.050000,5623.00,1.75,,600.00,13.941
Kepler-39 b,6388.10000,13.900,0.164000,89.070,,6350.00,1.40,-0.06,1200.00,14.460
Kepler-41 b,177.98000,14.460,0.031010,82.510,,5750.00,1.29,-27.07,770.00,14.465
Kepler-1321 b,,4.920,,,,4094.00,0.53,,547.00,16.835
Kepler-1322 b,,1.610,,,,5488.00,0.87,,1217.00,15.810
Kepler-1323 b,,1.520,,,,6169.00,1.40,,530.00,12.410
Kepler-1324 b,,1.510,,,,4776.00,0.73,,522.00,15.141
Kepler-1326 b,,4.180,,,,6725.00,1.74,,910.00,12.852
Kepler-1327 b,,1.800,,,,5885.00,1.03,,688.00,13.914
Kepler-1328 b,,0.980,,,,5780.00,0.99,,630.00,13.836
Kepler-403 d,,1.420,,,,6090.00,1.33,,,12.805
Kepler-1329 b,,2.170,,,,4500.00,0.69,-14.26,624.00,15.911
Kepler-1331 b,,1.050,,,,4508.00,0.69,,365.00,15.031
Kepler-1332 b,,1.370,,,,5581.00,0.90,,515.00,13.756
Kepler-1333 b,,2.810,,,,5628.00,0.92,,958.00,15.162
Kepler-1334 b,,2.290,,,,5614.00,0.91,,1047.00,15.241
Kepler-1336 b,,1.980,,,,5512.00,1.30,2.45,822.00,14.056
Kepler-1336 c,,1.710,,,,5512.00,1.30,2.45,822.00,14.056
